what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269951533801
activated,editor,org.deved.antlride.ui,2.0.1.201003182110,"org.deved.antlride.ui.antlrEditor",1269951535669
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269951537010
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269951597378
activated,editor,org.deved.antlride.ui,2.0.1.201003182110,"org.deved.antlride.ui.antlrEditor",1269951598223
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951623147
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951637372
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951770968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1269951770994
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951778330
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269951778835
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951788052
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951789017
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269951791693
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951843372
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951843734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269951846793
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269951847239
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269951849641
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269951850187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951855118
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951856181
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269951860298
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269951883282
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269951885472
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269951888576
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269951891910
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951900058
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951900976
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269951902186
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951919003
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951919501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951919585
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951919667
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951919751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951919835
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951920075
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951920132
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951920158
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951920241
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951920897
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951921430
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951921903
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1269951924603
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1269951925042
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1269951925817
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1269951926826
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1269951928610
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1269951930513
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1269951932024
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269951934432
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269951935489
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951947084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951948134
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269951950097
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951951943
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269951955401
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269951970677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1269951983314
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269951983754
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952025389
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952048182
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1269952050681
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269952052830
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269952055471
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1269952069853
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1269952075567
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952076996
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952078261
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952079173
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952079559
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952079947
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952080407
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1269952082535
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269952092791
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952093914
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952097253
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952098559
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952099158
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952099878
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952100357
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952100751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952101036
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952101358
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952101734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952101958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952102168
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952102365
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952103458
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952105019
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1269952105776
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269952106767
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952117227
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952121418
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952122217
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952128659
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269952129891
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1269952131172
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952151096
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952151716
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269952211090
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952212702
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1269952212723
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1269952212970
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952245295
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1269952348774
activated,editor,org.deved.antlride.ui,2.0.1.201003182110,"org.deved.antlride.ui.antlrEditor",1269952440744
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952492669
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952493818
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952589656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952621802
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952625420
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952628738
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1269952631720
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952639410
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1269952640677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952642623
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1269952643825
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952655155
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952657969
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1269952658023
activated,editor,org.deved.antlride.ui,2.0.1.201003182110,"org.deved.antlride.ui.antlrEditor",1269952672307
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952675022
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952676264
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1269952759727
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269952760111
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952761516
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952764428
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952798035
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952802883
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1269952805927
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269952806920
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952808154
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952810836
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1269952816300
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1269952817637
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1269952821022
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1269952821379
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952822274
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952874314
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952876543
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952882364
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269952883335
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269955573765
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269955577583
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269955579320
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269955580764
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269955582623
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269955588081
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1269955589835
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1269955590520
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1269955592243
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepInto",1269955592319
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1269955592872
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955597350
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955598508
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955599070
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955599738
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955600341
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955600836
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955601355
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955601830
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955602395
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955602844
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955603571
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955605291
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1269955606473
