what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1270116125823
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270116127649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270116129033
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1270116143286
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270116154814
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1270116159721
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1270116160549
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1270116161604
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1270116164804
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1270116166968
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1270116169444
